date,ticker,sent,weight,conf
2023-12-04,6471.T,-0.691,0.8341,0.8626
2023-12-04,6471.T,-0.2531,2.2346,0.8197
2023-12-04,6471.T,-0.624,2.353,0.6601
2023-12-04,6471.T,-1.0,1.614,0.4436
2023-12-06,6471.T,0.8154,0.5283,0.556
2023-12-06,6471.T,0.4016,1.0447,0.7037
2023-12-07,6471.T,0.3065,0.8768,0.8244
2023-12-07,6471.T,-0.1356,3.1406,0.3357
2023-12-07,6471.T,0.2166,0.4188,0.9093
2023-12-07,6471.T,-0.1192,2.4617,0.6429
2023-12-07,6471.T,0.3614,0.7275,0.54
2023-12-07,6471.T,0.0207,1.2802,0.5269
2023-12-12,6471.T,-0.5409,0.9534,0.6825
2023-12-12,6471.T,-0.3671,0.4656,0.649
2023-12-12,6471.T,-0.5323,0.8216,0.5189
2023-12-13,6471.T,-1.0,1.609,0.4139
2023-12-15,6471.T,-0.4139,0.9738,0.471
2023-12-15,6471.T,-0.3237,3.9888,0.7553
2023-12-15,6471.T,-0.1763,1.6986,0.6115
2023-12-18,6471.T,-0.2494,0.3353,0.6058
2023-12-18,6471.T,-0.6614,0.7233,0.2455
2023-12-18,6471.T,-0.16,1.1767,0.7843
2024-01-05,6471.T,0.7645,0.5763,0.4771
2024-01-05,6471.T,0.4627,1.1937,0.1788
2024-01-05,6471.T,0.6889,2.018,0.7092
2024-01-10,6471.T,0.2145,2.0048,0.8163
2024-01-12,6471.T,-0.3589,0.4983,0.8518
2024-01-12,6471.T,0.1915,0.6847,0.6384
2024-01-12,6471.T,-0.1107,0.232,0.7646
2024-01-15,6471.T,0.4233,0.109,0.5605
2024-01-25,6471.T,0.0355,0.1135,0.7709
2024-01-29,6471.T,-0.0383,0.3884,0.6842
2024-01-29,6471.T,-0.2192,1.4011,0.4573
2024-01-29,6471.T,-0.3849,0.482,0.9114
2024-01-30,6471.T,-0.1961,1.0913,0.8132
2024-01-30,6471.T,0.2144,0.6784,0.3718
2024-01-30,6471.T,-0.1258,0.9638,0.2587
2024-02-09,6471.T,-0.619,1.3318,0.313
2024-02-13,6471.T,-0.3789,3.9468,0.9359
2024-02-13,6471.T,-0.5076,0.7128,0.7566
2024-02-15,6471.T,-0.7575,0.5592,0.8034
2024-03-18,6471.T,0.7202,4.8924,0.4916
2024-03-25,6471.T,1.0,0.7162,0.7411
2024-03-26,6471.T,0.3857,0.9036,0.8529
2024-03-29,6471.T,0.688,2.5941,0.5186
2024-03-29,6471.T,0.3249,0.9943,0.5938
2024-04-08,6471.T,0.2039,2.8556,0.3438
2024-04-18,6471.T,-0.2329,4.0799,0.718
2024-04-18,6471.T,-0.5064,1.6042,0.5441
2024-04-18,6471.T,-0.5679,1.0825,0.7806
2024-04-22,6471.T,0.1392,1.6759,0.2606
2024-04-22,6471.T,-0.4077,1.5079,0.8828
2024-04-25,6471.T,0.4451,0.3045,0.6548
2024-05-22,6471.T,-0.993,2.8599,0.8774
2024-05-24,6471.T,-1.0,6.6853,0.1429
2024-05-24,6471.T,-0.0808,1.1446,0.8209
2024-05-24,6471.T,-0.4365,1.1059,0.6836
2024-06-14,6471.T,0.4826,0.3741,0.411
2024-06-19,6471.T,0.8531,1.9921,0.8176
2024-07-04,6471.T,0.6085,0.3838,0.742
2024-07-04,6471.T,0.6574,0.1699,0.9301
2024-07-05,6471.T,0.3363,0.9469,0.6061
2024-07-11,6471.T,0.6011,0.9315,0.5408
2024-07-11,6471.T,0.3607,6.4792,0.6851
2024-07-11,6471.T,0.4123,1.3467,0.7565
2024-07-16,6471.T,0.0382,4.5716,0.7405
2024-07-18,6471.T,0.7085,1.4076,0.3189
2024-07-24,6471.T,-0.6603,8.074,0.7329
2024-07-24,6471.T,-0.8218,2.5924,0.6812
2024-07-24,6471.T,-0.5705,0.7079,0.5511
2024-07-24,6471.T,-0.651,1.6815,0.5295
2024-07-30,6471.T,-0.4515,0.8446,0.6889
2024-07-30,6471.T,-0.4339,1.4041,0.7292
2024-07-31,6471.T,0.054,0.7256,0.621
2024-08-01,6471.T,-0.4498,1.0125,0.8433
2024-08-02,6471.T,-1.0,1.5489,0.548
2024-08-06,6471.T,-0.6915,0.5363,0.4806
2024-08-14,6471.T,0.3548,3.1278,0.5925
2024-08-28,6471.T,-0.7489,1.1105,0.2958
2024-08-28,6471.T,-0.7764,0.3864,0.4397
2024-08-30,6471.T,0.3656,0.9492,0.1618
2024-09-03,6471.T,0.812,1.5317,0.4574
2024-09-04,6471.T,-0.0884,2.5122,0.7483
2024-09-04,6471.T,-0.273,1.8795,0.7703
2024-09-11,6471.T,-0.2815,0.481,0.6233
2024-09-13,6471.T,-0.3384,0.7164,0.6308
2024-09-13,6471.T,-0.2421,4.0878,0.6531
2024-09-13,6471.T,-0.6481,0.446,0.6258
2024-09-19,6471.T,0.1956,1.9639,0.5848
2024-09-19,6471.T,0.9344,0.2971,0.5919
2024-09-20,6471.T,0.5809,2.0351,0.3229
2024-09-27,6471.T,0.5365,2.6405,0.367
2024-10-15,6471.T,-0.2105,0.2601,0.106
2024-10-16,6471.T,0.1011,1.0561,0.6451
2024-10-16,6471.T,-1.0,1.0299,0.887
2024-10-16,6471.T,-0.366,2.1754,0.2943
2024-10-23,6471.T,-0.2472,2.3004,0.5166
2024-10-23,6471.T,-0.1617,0.5394,0.7635
2024-10-24,6471.T,-0.5814,1.1232,0.292
2024-10-24,6471.T,-0.2267,1.1382,0.931
2024-11-07,6471.T,-0.2907,1.3264,0.3893
2024-11-07,6471.T,0.2437,1.3364,0.8363
2024-11-13,6471.T,-0.0042,3.1103,0.5287
2024-11-13,6471.T,-0.4299,0.9394,0.4823
2024-11-21,6471.T,0.5574,0.8308,0.696
2024-11-21,6471.T,-0.1837,0.5629,0.6107
2024-11-21,6471.T,-0.1862,2.1292,0.91
2024-11-25,6471.T,0.2506,0.6421,0.6173
2024-11-26,6471.T,-0.3112,0.491,0.5791
2024-11-26,6471.T,-0.0249,0.8686,0.7558
2024-11-26,6471.T,0.1866,0.773,0.7739
2024-11-26,6471.T,-0.2734,2.1152,0.7655
2024-11-26,6471.T,-0.2262,0.7224,0.9877
2024-12-03,6471.T,0.2592,0.9741,0.5127
2024-12-17,6471.T,-0.1322,1.1867,0.4968
2024-12-20,6471.T,-0.3865,0.411,0.5556
2024-12-20,6471.T,0.1007,1.8433,0.7441
2024-12-20,6471.T,-0.1233,0.6678,0.4125
2024-12-20,6471.T,-0.2899,1.5741,0.7359
2024-12-23,6471.T,-0.0267,0.3219,0.34
2024-12-26,6471.T,0.0793,0.6266,0.2953
2024-12-26,6471.T,0.7866,0.6108,0.9454
2024-12-26,6471.T,0.1767,1.3217,0.7802
2024-12-26,6471.T,0.352,0.2348,0.4836
2025-01-23,6471.T,0.4392,2.0715,0.7455
2025-01-28,6471.T,0.0088,0.583,0.5493
2025-02-04,6471.T,-0.6694,0.4837,0.8021
2025-02-04,6471.T,-1.0,2.3636,0.4098
2025-02-04,6471.T,-0.321,1.9234,0.5945
2025-02-04,6471.T,-1.0,0.5454,0.6102
2025-02-05,6471.T,-1.0,1.7546,0.6909
2025-02-05,6471.T,-0.7256,0.8119,0.6821
2025-02-05,6471.T,-0.9595,1.3665,0.7937
2025-02-05,6471.T,-0.9348,0.8734,0.6606
2025-02-06,6471.T,-1.0,1.2576,0.3856
2025-02-10,6471.T,0.1843,0.526,0.831
2025-02-12,6471.T,0.2206,2.2756,0.4981
2025-02-12,6471.T,-0.2951,0.4738,0.8407
2025-02-12,6471.T,0.1064,0.5748,0.8698
2025-02-18,6471.T,-0.1586,0.2599,0.7257
2025-02-18,6471.T,-0.0789,0.3539,0.5709
2025-02-18,6471.T,0.3675,0.2748,0.7684
2025-02-21,6471.T,-0.0861,0.5039,0.7267
2025-02-21,6471.T,0.0878,3.7653,0.9022
2025-02-25,6471.T,0.1168,0.5437,0.8219
2025-03-06,6471.T,-0.1682,0.6218,0.2108
2025-03-06,6471.T,0.2005,0.651,0.6372
2025-03-06,6471.T,0.3419,0.2936,0.7038
2025-03-07,6471.T,0.6917,0.5156,0.3923
2025-03-07,6471.T,0.9076,1.928,0.637
2025-03-13,6471.T,0.5064,1.5575,0.4242
2025-03-17,6471.T,0.3347,4.7462,0.5697
2025-03-17,6471.T,-0.0301,1.6826,0.2744
2025-03-24,6471.T,0.2066,0.3272,0.6423
2025-03-24,6471.T,0.3919,0.7777,0.6607
2025-03-25,6471.T,0.2632,0.4272,0.6351
2025-03-25,6471.T,0.3395,0.4952,0.3529
2025-03-25,6471.T,0.65,0.9243,0.7144
2025-04-14,6471.T,1.0,1.3944,0.7617
2025-04-23,6471.T,0.0184,1.3057,0.6438
2025-04-23,6471.T,0.4405,1.1673,0.5624
2025-04-23,6471.T,1.0,0.1408,0.9747
2025-04-28,6471.T,0.995,10.0,0.8756
2025-04-28,6471.T,0.9611,2.9277,0.7048
2025-05-02,6471.T,-0.0614,0.992,0.7327
2025-05-07,6471.T,0.2275,0.6956,0.5722
2025-05-07,6471.T,-0.2717,1.2604,0.4022
2025-05-07,6471.T,0.2222,2.1725,0.6312
2025-05-12,6471.T,0.3681,1.1042,0.7029
2025-05-12,6471.T,0.3496,0.3031,0.3469
2025-05-12,6471.T,0.1333,2.9293,0.3593
2025-05-12,6471.T,-0.4553,1.9877,0.1915
2025-05-14,6471.T,0.6615,1.7712,0.8343
2025-05-14,6471.T,1.0,1.616,0.3847
2025-05-14,6471.T,0.8436,0.8046,0.484
2025-05-14,6471.T,0.4627,1.3349,0.5389
2025-05-14,6471.T,1.0,6.0084,0.7172
2025-05-21,6471.T,0.1042,0.8469,0.588
2025-05-21,6471.T,-0.9423,0.4503,0.4952
2025-05-21,6471.T,-0.6302,1.2584,0.2981
2025-05-29,6471.T,0.5861,0.8462,0.6335
2025-06-02,6471.T,-0.5524,0.8447,0.6953
2025-06-12,6471.T,0.855,2.5251,0.561
2025-06-12,6471.T,0.0021,0.1151,0.1778
2025-06-13,6471.T,-0.191,4.3061,0.7997
2025-06-13,6471.T,0.069,1.5861,0.5026
2025-07-01,6471.T,1.0,2.8566,0.9403
2025-07-01,6471.T,0.4397,0.4976,0.7508
2025-07-01,6471.T,-0.1688,1.0811,0.6123
2025-07-04,6471.T,0.271,0.801,0.3697
2025-07-04,6471.T,0.1116,0.2278,0.6775
2025-07-04,6471.T,-0.0458,0.7151,0.7484
2025-07-09,6471.T,-0.0278,0.4305,0.4991
2025-07-09,6471.T,0.243,0.4084,0.5569
2025-07-09,6471.T,0.6921,1.7239,0.9602
2025-07-23,6471.T,0.9354,0.8306,0.7516
2025-07-23,6471.T,0.8353,1.4224,0.7268
2025-07-23,6471.T,1.0,5.1127,0.6955
2025-07-24,6471.T,0.4424,0.7237,0.6748
2025-08-04,6471.T,-0.0289,1.3744,0.6054
2025-08-05,6471.T,-0.1982,1.0288,0.6029
2025-08-08,6471.T,0.6582,0.6026,0.9391
2025-08-12,6471.T,0.5377,0.6373,0.5749
2025-08-19,6471.T,0.6727,1.2117,0.3838
2025-08-27,6471.T,-0.2407,1.4044,0.5747
2025-08-27,6471.T,0.6906,2.4359,0.2214
2025-08-27,6471.T,0.0688,1.0851,0.8094
2025-09-05,6471.T,0.8654,1.2812,0.6092
2025-09-05,6471.T,0.8111,8.0316,0.9096
2025-09-10,6471.T,0.2728,1.4076,0.485
2025-09-10,6471.T,0.3038,0.7458,0.4093
2025-09-10,6471.T,0.6148,0.5667,0.5684
2025-09-11,6471.T,1.0,1.2304,0.9061
2025-09-11,6471.T,0.1858,0.5834,0.4128
2025-09-17,6471.T,0.2216,0.6911,0.193
2025-09-17,6471.T,0.1078,1.3573,0.1613
2025-09-22,6471.T,-0.3509,0.9108,0.2779
2025-09-22,6471.T,0.124,0.8509,0.6333
2025-09-22,6471.T,-0.5725,0.2034,0.4947
2025-09-22,6471.T,-0.3706,0.8371,0.49
2025-09-22,6471.T,0.0321,5.0018,0.8016
2025-09-25,6471.T,-0.4932,3.6025,0.6994
2025-09-25,6471.T,-0.0016,0.4667,0.5254
2025-09-25,6471.T,0.4788,0.7826,0.3473
2025-09-25,6471.T,-0.7394,0.4952,0.4447
2025-09-25,6471.T,-0.4363,3.3429,0.9548
2025-09-25,6471.T,0.0513,1.9956,0.7777
2025-09-30,6471.T,0.0883,3.9679,0.9557
2025-09-30,6471.T,-0.2018,1.5763,0.3195
2025-10-06,6471.T,-0.0018,4.1042,0.8716
2025-10-08,6471.T,0.1992,1.3399,0.7907
2025-10-08,6471.T,0.6415,4.3263,0.6249
2025-10-08,6471.T,0.1639,3.6775,0.6681
2025-10-10,6471.T,-0.3853,0.6759,0.9767
2025-10-10,6471.T,-0.4418,2.9685,0.5022
2025-10-20,6471.T,-0.0317,2.2781,0.6194
2025-10-20,6471.T,-0.0708,0.9564,0.3659
2025-10-20,6471.T,0.4748,1.23,0.7579
2025-10-20,6471.T,0.3424,0.1548,0.9188
2025-10-24,6471.T,1.0,0.4985,0.8671
2025-10-27,6471.T,0.8211,0.6287,0.6233
2025-10-29,6471.T,0.182,1.0483,0.7838
2025-10-29,6471.T,-0.345,0.4146,0.6899
2025-10-29,6471.T,-0.2514,0.2513,0.7427
2025-11-04,6471.T,0.6246,1.2681,0.8215
2025-11-04,6471.T,0.2957,0.928,0.6339
2025-12-03,6471.T,0.7038,1.3976,0.538
2025-12-05,6471.T,0.8414,1.556,0.3296
2025-12-05,6471.T,0.4862,0.1872,0.5505
2025-12-05,6471.T,0.7633,0.9991,0.6759
2025-12-08,6471.T,0.4501,0.5006,0.7499
2025-12-08,6471.T,0.2539,1.9194,0.0961
2025-12-09,6471.T,0.7522,0.7179,0.5745
2025-12-09,6471.T,0.4152,0.4519,0.8916
2025-12-12,6471.T,-0.5306,8.6356,0.8102
2025-12-12,6471.T,0.188,0.8549,0.3718
2025-12-18,6471.T,-0.1855,0.7051,0.4176
2025-12-18,6471.T,-0.2149,1.056,0.8038
2025-12-19,6471.T,-0.0373,1.1752,0.5777
2025-12-19,6471.T,-0.0843,0.8986,0.5178
2026-01-05,6471.T,0.8324,0.1393,0.8228
2026-01-09,6471.T,0.8846,0.396,0.4141
2026-02-09,6471.T,0.9871,1.0872,0.522
2026-02-09,6471.T,0.4346,0.6275,0.2891
2026-02-09,6471.T,0.3464,0.8098,0.1131
2026-02-16,6471.T,1.0,0.6136,0.5132
2026-02-16,6471.T,1.0,1.8867,0.6403
2026-02-18,6471.T,-0.0794,0.3528,0.9227
2026-02-20,6471.T,0.1845,0.58,0.2459
2026-02-20,6471.T,0.855,0.3626,0.5107
2026-02-20,6471.T,0.2481,0.6924,0.6291
2021-03-23,6501.T,-0.6965,0.6473,0.793
2021-03-26,6501.T,-0.1408,0.3631,0.8568
2021-03-26,6501.T,-0.3783,0.5877,0.05
2021-03-30,6501.T,0.7552,1.6019,0.2457
2021-03-30,6501.T,0.0392,2.0155,0.853
2021-03-30,6501.T,0.6514,1.1253,0.6372
2021-03-30,6501.T,0.2317,1.5599,0.5667
2021-04-09,6501.T,0.8765,0.8684,0.7872
2021-04-12,6501.T,0.4475,2.0926,0.8916
2021-04-12,6501.T,0.179,0.2069,0.8611
2021-04-13,6501.T,1.0,0.544,0.2422
2021-04-14,6501.T,0.4074,1.0895,0.5655
2021-04-14,6501.T,0.1789,1.2365,0.8326
2021-04-14,6501.T,0.1409,5.3107,0.4831
2021-04-21,6501.T,-0.3464,0.5224,0.4532
2021-04-21,6501.T,-0.0465,1.8959,0.7777
2021-04-21,6501.T,-0.712,0.4331,0.1152
2021-04-21,6501.T,-1.0,0.6577,0.5812
2021-04-21,6501.T,-0.8535,0.3978,0.5601
2021-04-22,6501.T,0.2908,0.7423,0.7063
2021-04-22,6501.T,0.3981,1.644,0.6481
2021-04-22,6501.T,-0.3911,2.2201,0.5724
2021-04-22,6501.T,0.0272,2.5135,0.2394
2021-04-26,6501.T,0.0484,0.3296,0.9174
2021-04-26,6501.T,-0.5905,0.8122,0.5882
2021-05-11,6501.T,0.5505,1.0927,0.9971
2021-05-13,6501.T,-0.4494,0.489,0.6276
2021-05-17,6501.T,0.2975,1.171,0.3077
2021-05-19,6501.T,-0.2342,0.7698,0.5751
2021-05-26,6501.T,1.0,0.392,0.1044
2021-06-02,6501.T,0.7669,2.7743,0.3352
2021-06-02,6501.T,-0.1292,1.0954,0.6566
2021-06-02,6501.T,0.5356,2.2283,0.8675
2021-06-07,6501.T,1.0,0.464,0.6195
2021-06-07,6501.T,0.5765,3.116,0.5748
2021-06-10,6501.T,0.5585,1.0161,0.7441
2021-06-10,6501.T,0.4519,0.5164,0.3481
2021-06-10,6501.T,0.3118,2.8215,0.4944
2021-06-10,6501.T,0.104,1.5721,0.7721
2021-06-17,6501.T,0.3618,0.818,0.2752
2021-06-18,6501.T,0.1772,1.5472,0.9389
2021-06-18,6501.T,0.212,0.6755,0.902
2021-06-24,6501.T,0.1233,2.5402,0.7852
2021-07-06,6501.T,-0.0154,1.6954,0.7377
2021-07-06,6501.T,0.0136,1.0176,0.569
2021-07-06,6501.T,0.1177,2.6628,0.6557
2021-07-06,6501.T,-0.0177,1.8494,0.7352
2021-07-07,6501.T,0.4432,0.3719,0.5102
2021-07-16,6501.T,0.0106,0.1433,0.8413
2021-07-16,6501.T,-0.0566,1.708,0.6401
2021-07-16,6501.T,-0.6838,2.5666,0.4388
2021-07-16,6501.T,-0.0305,0.6135,0.6408
2021-07-29,6501.T,0.6295,3.1234,0.791
2021-07-29,6501.T,0.08,1.8798,0.5309
2021-07-29,6501.T,0.6117,0.2666,0.3598
2021-07-30,6501.T,0.0141,3.2854,0.5296
2021-07-30,6501.T,0.0556,0.2666,0.8067
2021-08-06,6501.T,-1.0,0.6153,0.4083
2021-08-10,6501.T,0.0685,0.6305,0.628
2021-08-11,6501.T,0.611,1.3515,0.6298
2021-08-11,6501.T,0.1631,0.8926,0.5209
2021-08-24,6501.T,0.1017,1.2068,0.5581
2021-08-31,6501.T,-0.3861,0.2396,0.28
2021-09-01,6501.T,-0.5143,3.599,0.8621
2021-09-01,6501.T,-0.2784,3.299,0.6973
2021-09-08,6501.T,0.8129,3.1036,0.6604
2021-09-16,6501.T,-0.5598,0.4304,0.6917
2021-09-16,6501.T,0.1927,0.8184,0.531
2021-10-12,6501.T,0.2506,1.7592,0.5552
2021-10-21,6501.T,0.7541,0.3022,0.4339
2021-10-22,6501.T,0.1989,3.1625,0.6719
2021-10-25,6501.T,0.1307,1.7257,0.6877
2021-11-05,6501.T,1.0,0.2118,0.8973
2021-11-05,6501.T,0.8776,0.5024,0.2011
2021-11-18,6501.T,-0.038,2.1157,0.6123
2021-11-24,6501.T,-0.5502,0.2297,0.3375
2021-11-24,6501.T,-0.6991,5.2314,0.2715
2021-11-24,6501.T,-0.2929,0.5852,0.6321
2021-11-25,6501.T,0.0534,1.3612,0.5856
2021-12-03,6501.T,-0.7146,5.7713,0.5468
2021-12-17,6501.T,-0.5892,1.1155,0.7639
2021-12-17,6501.T,0.1432,0.3818,0.9896
2021-12-20,6501.T,-0.6647,2.7232,0.7785
2021-12-20,6501.T,-0.8851,0.3447,0.1691
2021-12-21,6501.T,0.257,1.6467,0.7955
2021-12-21,6501.T,-0.2368,0.8202,0.7888
2021-12-21,6501.T,0.1286,2.0556,0.4696
2021-12-21,6501.T,0.0311,0.7983,0.5586
2021-12-22,6501.T,-0.3104,0.8786,0.9058
2021-12-22,6501.T,-0.4072,0.4314,0.6976
2021-12-22,6501.T,0.5769,1.1674,0.8027
2021-12-28,6501.T,-0.0834,6.0266,0.5398
2021-12-29,6501.T,-0.072,0.6052,0.8947
2021-12-29,6501.T,0.0751,1.6699,0.5565
2021-12-29,6501.T,-0.4089,0.523,0.6487
2021-12-29,6501.T,-0.1629,0.5186,0.9731
2021-12-30,6501.T,0.8358,0.9378,0.6521
2021-12-30,6501.T,0.9657,1.5798,0.4237
2022-01-31,6501.T,-0.7051,0.5084,0.4108
2022-02-09,6501.T,-0.4832,4.1345,0.7494
2022-02-15,6501.T,-0.1042,1.5805,0.3038
2022-02-22,6501.T,-0.5368,0.6236,0.2727
2022-02-22,6501.T,0.6324,0.12,0.5482
2022-02-22,6501.T,0.6075,5.2513,0.4845
2022-02-28,6501.T,-1.0,0.8715,0.8393
2022-02-28,6501.T,-0.5961,1.4284,0.4594
2022-03-01,6501.T,-1.0,1.366,0.7116
2022-03-03,6501.T,-0.2396,0.6693,0.7206
2022-03-03,6501.T,-0.2986,0.9448,0.7891
2022-03-03,6501.T,-0.7395,1.7112,0.6188
2022-03-10,6501.T,-0.9863,1.4731,0.2386
2022-03-16,6501.T,1.0,0.8336,0.7781
2022-04-05,6501.T,0.4402,1.9475,0.6446
2022-04-06,6501.T,-1.0,2.2938,0.8272
2022-04-06,6501.T,-0.204,1.5604,0.6112
2022-04-06,6501.T,0.2082,0.7899,0.4053
2022-04-06,6501.T,-0.54,1.2674,0.7085
2022-04-08,6501.T,-0.5297,1.1273,0.5199
2022-04-08,6501.T,-0.8796,0.2053,0.9139
2022-04-15,6501.T,-0.1861,1.7657,0.6988
2022-04-15,6501.T,0.5967,0.7058,0.5439
2022-04-21,6501.T,-0.5124,2.0348,0.4636
2022-04-21,6501.T,0.4378,0.3916,0.5941
2022-04-21,6501.T,0.7186,10.0,0.7016
2022-04-25,6501.T,0.1326,0.5056,0.505
2022-04-25,6501.T,0.9798,0.3404,0.4212
2022-04-25,6501.T,0.3219,2.4918,0.3229
2022-05-06,6501.T,1.0,0.3243,0.6206
2022-05-06,6501.T,0.422,0.9654,0.8186
2022-05-09,6501.T,0.6834,1.2501,0.5477
2022-05-12,6501.T,-0.96,0.4077,0.4358
2022-05-12,6501.T,-0.5844,0.2595,0.8139
2022-05-12,6501.T,-0.9535,6.3685,0.5918
2022-05-13,6501.T,0.2189,0.2307,0.8833
2022-05-13,6501.T,-0.1281,1.4265,0.3878
2022-05-13,6501.T,-0.2869,0.5224,0.4604
2022-05-17,6501.T,0.0251,2.9682,0.5359
2022-05-17,6501.T,-0.6283,0.5037,0.8774
2022-05-17,6501.T,-0.281,1.6672,0.7546
2022-05-17,6501.T,0.08,0.5198,0.4018
2022-05-17,6501.T,-0.1282,1.7641,0.7889
2022-05-18,6501.T,0.8539,0.7654,0.1952
2022-05-23,6501.T,0.7522,0.8909,0.7205
2022-05-23,6501.T,1.0,0.951,0.7102
2022-05-25,6501.T,0.0511,2.0998,0.6125
2022-05-25,6501.T,-0.3419,0.7483,0.3682
2022-05-25,6501.T,0.633,3.2589,0.589
2022-05-27,6501.T,0.0215,0.5428,0.8891
2022-06-03,6501.T,1.0,2.6257,0.1211
2022-06-07,6501.T,0.1186,1.0727,0.3586
2022-06-07,6501.T,1.0,10.0,0.8811
2022-06-07,6501.T,0.2032,0.292,0.555
2022-06-15,6501.T,-0.7439,1.0805,0.3458
2022-06-15,6501.T,-0.9455,1.4756,0.9104
2022-06-16,6501.T,-0.0838,1.0913,0.6439
2022-06-23,6501.T,-1.0,1.1443,0.4621
2022-06-30,6501.T,0.1094,0.6181,0.8014
2022-06-30,6501.T,-0.062,0.823,0.5494
2022-07-11,6501.T,0.3709,0.9205,0.6982
2022-07-11,6501.T,0.3673,1.1623,0.416
2022-07-14,6501.T,0.3039,0.9497,0.6133
2022-07-20,6501.T,1.0,0.4562,0.6149
2022-07-20,6501.T,0.7288,1.02,0.523
2022-07-22,6501.T,0.9811,0.7576,0.8261
2022-07-22,6501.T,1.0,4.7159,0.8659
2022-07-26,6501.T,0.8809,0.3353,0.4908
2022-07-26,6501.T,0.7361,9.8116,0.6501
2022-07-26,6501.T,0.9859,1.1675,0.3963
2022-07-26,6501.T,-0.2297,0.5745,0.7514
2022-07-26,6501.T,0.0873,1.9011,0.4749
2022-07-27,6501.T,-0.4712,2.2031,0.6157
2022-07-27,6501.T,-0.3307,0.3242,0.7018
2022-07-28,6501.T,-0.1435,0.7341,0.8834
2022-07-28,6501.T,-0.82,0.1273,0.7564
2022-07-28,6501.T,0.0878,1.1443,0.6678
2022-07-28,6501.T,-0.2699,1.8448,0.332
2022-08-01,6501.T,-0.1236,0.4522,0.7101
2022-08-01,6501.T,-0.0968,0.4981,0.6116
2022-08-02,6501.T,-0.7708,3.0369,0.5871
2022-08-02,6501.T,-0.8698,0.7401,0.7679
2022-08-02,6501.T,-0.9055,0.9052,0.9719
2022-08-02,6501.T,-0.2192,1.8266,0.4008
2022-08-08,6501.T,-0.6044,1.0548,0.4775
2022-08-08,6501.T,-0.1703,0.779,0.6107
2022-08-15,6501.T,0.8155,0.9564,0.6008
2022-08-15,6501.T,0.9209,0.6704,0.519
2022-08-23,6501.T,-0.5957,0.7976,0.3367
2022-08-23,6501.T,0.2926,0.5336,0.9324
2022-08-29,6501.T,-0.3171,0.3012,0.7117
2022-08-29,6501.T,-0.3073,1.6436,0.5145
2022-08-31,6501.T,-0.0509,3.4648,0.5294
2022-08-31,6501.T,-0.0278,1.1136,0.6256
2022-08-31,6501.T,0.4063,3.1905,0.4939
2022-09-15,6501.T,-0.9857,4.5555,0.5208
2022-09-15,6501.T,-0.3387,1.2851,0.1909
2022-09-15,6501.T,-0.5401,1.4905,0.7983
2022-09-22,6501.T,-1.0,1.4711,0.9144
2022-09-26,6501.T,-0.7522,1.0906,0.7381
2022-09-26,6501.T,-1.0,2.2508,0.769
2022-09-26,6501.T,-0.8369,2.8148,0.2579
2022-10-04,6501.T,0.9856,1.4841,0.7831
2022-10-05,6501.T,0.5277,3.0368,0.5818
2022-10-05,6501.T,0.768,0.9146,0.4556
2022-10-06,6501.T,-0.7509,1.512,0.4424
2022-10-07,6501.T,0.1305,0.1005,0.3756
2022-10-07,6501.T,0.9111,1.3081,0.7273
2022-10-13,6501.T,-0.4116,1.1357,0.5932
2022-10-13,6501.T,-0.6157,0.4172,0.6569
2022-10-13,6501.T,-0.4055,0.9274,0.7349
2022-10-17,6501.T,-0.2752,0.575,0.6812
2022-10-17,6501.T,0.0573,0.6553,0.4554
2022-10-17,6501.T,-0.3231,1.6254,0.4512
2022-10-19,6501.T,0.1748,1.1685,0.7287
2022-10-24,6501.T,-0.0949,5.0674,0.3067
2022-10-25,6501.T,0.4894,0.203,0.8816
2022-10-25,6501.T,-0.0308,0.6543,0.4884
2022-10-25,6501.T,0.6355,1.8233,0.4837
2022-10-28,6501.T,-0.6359,0.8709,0.6706
2022-10-31,6501.T,0.0836,1.1921,0.4044
2022-10-31,6501.T,1.0,0.3436,0.6917
2022-11-07,6501.T,1.0,1.4259,0.3813
2022-11-08,6501.T,1.0,0.919,0.374
2022-11-08,6501.T,0.689,0.5327,0.7267
2022-11-09,6501.T,0.2548,0.5246,0.5638
2022-11-09,6501.T,0.6965,0.557,0.4648
2022-11-16,6501.T,0.3516,0.5597,0.5835
2022-11-25,6501.T,0.5361,0.4217,0.3157
2022-11-28,6501.T,0.1541,1.5237,0.9822
2022-11-28,6501.T,0.8153,2.3568,0.4719
2022-12-01,6501.T,-0.4436,0.8343,0.4962
2022-12-02,6501.T,-0.5496,0.5296,0.4511
2022-12-02,6501.T,0.1481,2.4768,0.8158
2022-12-02,6501.T,-0.4558,0.8502,0.7634
2022-12-05,6501.T,-0.8291,0.2116,0.5526
2022-12-05,6501.T,-0.9296,0.6287,0.8273
2022-12-05,6501.T,-0.773,1.5333,0.6586
2022-12-06,6501.T,-0.6934,0.317,0.5386
2022-12-06,6501.T,-0.3899,1.7152,0.6986
2022-12-06,6501.T,-0.4588,0.9673,0.512
2022-12-06,6501.T,-0.528,0.4122,0.5438
2022-12-08,6501.T,-0.8018,1.7415,0.6902
2022-12-08,6501.T,-0.9532,1.1944,0.6685
2022-12-08,6501.T,-0.1331,1.5488,0.7171
2022-12-08,6501.T,-0.9314,0.6033,0.7755
2022-12-09,6501.T,-0.1882,0.5679,0.5744
